item_id	title	genres	director	producer	actors	release_date	duration	age_rating	imdb_rating	imdb_num_reviews	item_rating_count	popularity	description	genres_list	directors_list	producers_list	actors_list
1566	Man from Down Under, The (1943)	Drama	Robert Z. Leonard	Bogart Rogers, Mary Kelly, and Wells Root	Charles Laughton, Binnie Barnes, Richard Carlson, Donna Reed, Christopher Severn, Clyde Cook, Stephen McNally, Arthur Shields, Evelyn Falke, Hobart Cavanaugh, André Charlot, Philip Ahn, Richard Ainley, Luis Alberni, Eric Alden, Harry Allen, Jimmy Aubrey, and Martha Bamattre	1943	1h 43min	Approved	6.0	237	1	unpopular	"A crusty old Sergeant of the Queen's Australian army in World War I befriends a small orphaned boy and his tiny sister on the night he is to go back to Australia. The Sergeant emotionally decides to take them with him. He raises the boy and sends the girl to a prominent girl's school. As adults, the boy becomes the national boxing champion of Australia and the girl is a polished and beautiful young woman. As it is mentioned at the beginning of the movie, the boy has become orphaned, and the girl was a ward of the family, without either child's knowledge. This is a lovely film. However, the growing love between the boy and girl are a bit unbelievable beyond sibling love, but yes, it goes there. Afraid, they separate. This is an innocently presented movie about the old guy, his care and affection for the children even through adulthood, his desire to make them happy and safe, and the ""miracle"" that the kids are not siblings after all, since they are in love."	['Drama']	['Robert Z. Leonard']	['Bogart Rogers', 'Mary Kelly', 'Wells Root']	['Charles Laughton', 'Binnie Barnes', 'Richard Carlson', 'Donna Reed', 'Christopher Severn', 'Clyde Cook', 'Stephen McNally', 'Arthur Shields', 'Evelyn Falke', 'Hobart Cavanaugh', 'André Charlot', 'Philip Ahn', 'Richard Ainley', 'Luis Alberni', 'Eric Alden', 'Harry Allen', 'Jimmy Aubrey', 'Martha Bamattre']
887	Eve's Bayou (1997)	Drama	Kasi Lemmons	Kasi Lemmons	Samuel L. Jackson, Jurnee Smollett, Meagan Good, Lynn Whitfield, Debbi Morgan, Jake Smollett, Ethel Ayler, Diahann Carroll, Vondie Curtis-Hall, Roger Guenveur Smith, Lisa Nicole Carson, Branford Marsalis, Afonda Colbert, Lola Dalferes, Marcus Lyle Brown, Alverta Perkins Dunigan, Ron Flagge, and Sharon K. London	1997	1h 49min	R	7.3	9.5K	64	average	What did little Eve see--and how will it haunt her? Husband, father and womanizer Louis Batiste is the head of an affluent family, but it's the women who rule this gothic world of secrets, lies and mystic forces.	['Drama']	['Kasi Lemmons']	['Kasi Lemmons']	['Samuel L. Jackson', 'Jurnee Smollett', 'Meagan Good', 'Lynn Whitfield', 'Debbi Morgan', 'Jake Smollett', 'Ethel Ayler', 'Diahann Carroll', 'Vondie Curtis-Hall', 'Roger Guenveur Smith', 'Lisa Nicole Carson', 'Branford Marsalis', 'Afonda Colbert', 'Lola Dalferes', 'Marcus Lyle Brown', 'Alverta Perkins Dunigan', 'Ron Flagge', 'Sharon K. London']
210	Indiana Jones and the Last Crusade (1989)	Action and Adventure	Steven Spielberg	Jeffrey Boam, George Lucas, and Menno Meyjes	Harrison Ford, Sean Connery, Alison Doody, Denholm Elliott, John Rhys-Davies, Julian Glover, River Phoenix, Michael Byrne, Kevork Malikyan, Robert Eddison, Richard Young, Alexei Sayle, Alex Hyde-White, Paul Maxwell, Isla Blair, Vernon Dobtcheff, J.J. Hardy, and Bradley Gregg	1989	2h 7min	PG-13	8.2	719K	331	popular	"In 1938, after his father Professor Henry Jones, Sr. goes missing while pursuing the Holy Grail, Professor Henry ""Indiana"" Jones, Jr. finds himself up against Adolf Hitler's Nazis again to stop them from obtaining its powers."	['Action', 'Adventure']	['Steven Spielberg']	['Jeffrey Boam', 'George Lucas', 'Menno Meyjes']	['Harrison Ford', 'Sean Connery', 'Alison Doody', 'Denholm Elliott', 'John Rhys-Davies', 'Julian Glover', 'River Phoenix', 'Michael Byrne', 'Kevork Malikyan', 'Robert Eddison', 'Richard Young', 'Alexei Sayle', 'Alex Hyde-White', 'Paul Maxwell', 'Isla Blair', 'Vernon Dobtcheff', 'J.J. Hardy', 'Bradley Gregg']
1365	Johnny 100 Pesos (1993)	Action and Drama	Gustavo Graef Marino	Patricio Lynch	Armando Araiza, Luciana Echeverría, Lucas Bolvarán, Ignacia González, Juan Pablo Bastidas, Francisca Gavilán, Valentina Vargas, Alberto Ellena, Andrea Zuckermann, María Elena Duvauchelle, Juan Arévalo, Victor Montero, Daniel Antivilo, Claudio Viancos, Marcelo Maldonado, Andrés Waas, Juan Quezada, and Elisabet Vega	2017	1h 53min	unknown	7.0	72	2	unpopular	Emerging from twenty years locked away in jail, Johnny must now confront a heartless society to ensure that the son he never knew does not go down the same criminal path that he took in his youth.	['Action', 'Drama']	['Gustavo Graef Marino']	['Patricio Lynch']	['Armando Araiza', 'Luciana Echeverría', 'Lucas Bolvarán', 'Ignacia González', 'Juan Pablo Bastidas', 'Francisca Gavilán', 'Valentina Vargas', 'Alberto Ellena', 'Andrea Zuckermann', 'María Elena Duvauchelle', 'Juan Arévalo', 'Victor Montero', 'Daniel Antivilo', 'Claudio Viancos', 'Marcelo Maldonado', 'Andrés Waas', 'Juan Quezada', 'Elisabet Vega']
381	Muriel's Wedding (1994)	Comedy and Romance	P.J. Hogan	P.J. Hogan	Toni Collette, Rachel Griffiths, Bill Hunter, Sophie Lee, Roz Hammond, Belinda Jarrett, Pippa Grandison, Jeanie Drynan, Dan Wyllie, Gabby Millgate, Gennie Nevinson, Matt Day, Chris Haywood, Daniel Lapaine, Susan Prior, Nathan Kaye, Cecily Polson, and Rob Steele	1994	1h 46min	R	7.2	37K	100	average	A young social outcast in Australia steals money from her parents to finance a vacation where she hopes to find happiness, and perhaps love.	['Comedy', 'Romance']	['P.J. Hogan']	['P.J. Hogan']	['Toni Collette', 'Rachel Griffiths', 'Bill Hunter', 'Sophie Lee', 'Roz Hammond', 'Belinda Jarrett', 'Pippa Grandison', 'Jeanie Drynan', 'Dan Wyllie', 'Gabby Millgate', 'Gennie Nevinson', 'Matt Day', 'Chris Haywood', 'Daniel Lapaine', 'Susan Prior', 'Nathan Kaye', 'Cecily Polson', 'Rob Steele']
417	Parent Trap, The (1961)	Children's and Drama	Doug Walker	Doug Walker	Doug Walker	2013	3min	unknown	7.3	11	73	average	The Parent Trap (1961) is reviewed.	"[""Children's"", 'Drama']"	['Doug Walker']	['Doug Walker']	['Doug Walker']
1540	Amazing Panda Adventure, The (1995)	Adventure and Children's	Christopher Cain	John Wilcox, Steven Alldredge, and Jeff Rothberg	Stephen Lang, Ryan Slater, Yi Ding, Wang Fei, Zhou Jian Zhong, Yao Er Ga, O Mi Jia Can, Cheu Gang, He Yu, Yeh Hui, Shou Wei, Isabella Hofmann, Brian Wagner, Joanne Dorian, Doug Abrahams, John Willett, Za Xi Wan Dui, and Yu Lang	1995	1h 24min	PG	5.8	4.1K	10	average	A young American boy visiting in China helps his zoologist father rescue a panda cub from unscrupulous poachers while his panda reserve is threatened with closure from officious bureaucrats.	"['Adventure', ""Children's""]"	['Christopher Cain']	['John Wilcox', 'Steven Alldredge', 'Jeff Rothberg']	['Stephen Lang', 'Ryan Slater', 'Yi Ding', 'Wang Fei', 'Zhou Jian Zhong', 'Yao Er Ga', 'O Mi Jia Can', 'Cheu Gang', 'He Yu', 'Yeh Hui', 'Shou Wei', 'Isabella Hofmann', 'Brian Wagner', 'Joanne Dorian', 'Doug Abrahams', 'John Willett', 'Za Xi Wan Dui', 'Yu Lang']
1474	Nina Takes a Lover (1994)	Comedy and Romance	Alan Jacobs	Alan Jacobs	Laura San Giacomo, Paul Rhys, Michael OKeefe, Cristi Conaway, Fisher Stevens, Alan Lightner, Vincent Lars, Carter Collins, Michelle Koeppe, and Marianna Åström-De Fina	1994	1h 40min	R	5.5	642	6	average	When Ninas husband goes off for a few weeks to work, she meets and starts seeing a photographer. This story is told as an interview by a journalist writing about adultery who is talking with both Nina and the photographer in separate interviews. Through him, we learn much about the couple and their attitudes on adultery.	['Comedy', 'Romance']	['Alan Jacobs']	['Alan Jacobs']	['Laura San Giacomo', 'Paul Rhys', 'Michael OKeefe', 'Cristi Conaway', 'Fisher Stevens', 'Alan Lightner', 'Vincent Lars', 'Carter Collins', 'Michelle Koeppe', 'Marianna Åström-De Fina']
809	Rising Sun (1993)	Action, Drama, and Mystery	Philip Kaufman	Michael Crichton, Philip Kaufman, and Michael Backes	Sean Connery, Wesley Snipes, Harvey Keitel, Cary-Hiroyuki Tagawa, Kevin Anderson, Mako, Ray Wise, Stan Egi, Stan Shaw, Tia Carrere, Steve Buscemi, Tatjana Patitz, Peter Crombie, Sam Lloyd, Alexandra Powers, Daniel von Bargen, Lauren Robinson, and Amy Hill	1993	2h 9min	R	6.3	44K	43	average	When an escort girl is found dead in the offices of a Japanese company in Los Angeles, detectives Web Smith and John Connor act as liaison between the company's executives and the investigating cop Tom Graham.	['Action', 'Drama', 'Mystery']	['Philip Kaufman']	['Michael Crichton', 'Philip Kaufman', 'Michael Backes']	['Sean Connery', 'Wesley Snipes', 'Harvey Keitel', 'Cary-Hiroyuki Tagawa', 'Kevin Anderson', 'Mako', 'Ray Wise', 'Stan Egi', 'Stan Shaw', 'Tia Carrere', 'Steve Buscemi', 'Tatjana Patitz', 'Peter Crombie', 'Sam Lloyd', 'Alexandra Powers', 'Daniel von Bargen', 'Lauren Robinson', 'Amy Hill']
335	How to Be a Player (1997)	Comedy	Lionel C. Martin	Mark Brown and Demetria Johnson	Bill Bellamy, Natalie Desselle Reid, Lark Voorhies, Mari Morrow, Pierre Edwards, Jermaine Hopkins, Anthony Johnson, Max Julien, Beverly Johnson, Gilbert Gottfried, Bernie Mac, Stacii Jae Johnson, Elise Neal, J. Anthony Brown, Amber Smith, Devika Parikh, Bebe Drake, and Gillian White	1997	1h 33min	R	5.4	8.9K	21	average	A playboy gets the tables turned on him when a party is arranged with all of the women he has been two-timing are in attendance.	['Comedy']	['Lionel C. Martin']	['Mark Brown', 'Demetria Johnson']	['Bill Bellamy', 'Natalie Desselle Reid', 'Lark Voorhies', 'Mari Morrow', 'Pierre Edwards', 'Jermaine Hopkins', 'Anthony Johnson', 'Max Julien', 'Beverly Johnson', 'Gilbert Gottfried', 'Bernie Mac', 'Stacii Jae Johnson', 'Elise Neal', 'J. Anthony Brown', 'Amber Smith', 'Devika Parikh', 'Bebe Drake', 'Gillian White']
365	Powder (1995)	Drama	Victor Salva	Victor Salva	Mary Steenburgen, Sean Patrick Flanery, Lance Henriksen, Jeff Goldblum, Brandon Smith, Bradford Tatum, Susan Tyrrell, Missy Crider, Ray Wise, Esteban Powell, Reed Frerichs, Chad Cox, Joe Marchman, Philip Maurice Hayes, Danette McMahon, Tom Tarantini, Woody Watson, and Alex Morris	1995	1h 51min	PG-13	6.6	30K	48	average	An off the charts genius who is home schooled and shunned after his last relative dies shows the unconscious residents of his town about connection awareness and the generosity of the spirit.	['Drama']	['Victor Salva']	['Victor Salva']	['Mary Steenburgen', 'Sean Patrick Flanery', 'Lance Henriksen', 'Jeff Goldblum', 'Brandon Smith', 'Bradford Tatum', 'Susan Tyrrell', 'Missy Crider', 'Ray Wise', 'Esteban Powell', 'Reed Frerichs', 'Chad Cox', 'Joe Marchman', 'Philip Maurice Hayes', 'Danette McMahon', 'Tom Tarantini', 'Woody Watson', 'Alex Morris']
906	Oscar & Lucinda (1997)	Drama and Romance	Gillian Armstrong	Laura Jones and Peter Carey	Ralph Fiennes, Cate Blanchett, Ciarán Hinds, Tom Wilkinson, Richard Roxburgh, Clive Russell, Bille Brown, Josephine Byrnes, Barnaby Kay, Barry Otto, Linda Bassett, Geoffrey Rush, Polly Cheshire, Gillian Jones, Robert Menzies, Adam Hayes, James Tingey, and Matyelok Gibbs	1997	2h 12min	R	6.6	6.7K	21	average	"In mid-1800s England, Oscar is a young Anglican priest, a misfit and an outcast, but with the soul of an angel. As a boy, even though from a strict Pentecostal family, he felt God told him through a sign to leave his father and his faith and join the Church of England. Lucinda is a teen-aged Australian heiress who has an almost desperate desire to liberate her sex from the confines of the male-dominated culture of the Australia of that time. She buys a glass factory and has a dream of building a church made almost entirely of glass, and then transporting it to Bellingen, a remote settlement on the north coast. Oscar and Lucinda meet on a ship going to Australia; once there, they are for different reasons ostracized from society, and as a result ""join forces"" together. Oscar and Lucinda are both passionate gamblers, and Lucinda bets Oscar her entire inheritance that he cannot transport the glass church to the Outback safely. Oscar accepts her wager, and this leads to the events that will change both their lives forever."	['Drama', 'Romance']	['Gillian Armstrong']	['Laura Jones', 'Peter Carey']	['Ralph Fiennes', 'Cate Blanchett', 'Ciarán Hinds', 'Tom Wilkinson', 'Richard Roxburgh', 'Clive Russell', 'Bille Brown', 'Josephine Byrnes', 'Barnaby Kay', 'Barry Otto', 'Linda Bassett', 'Geoffrey Rush', 'Polly Cheshire', 'Gillian Jones', 'Robert Menzies', 'Adam Hayes', 'James Tingey', 'Matyelok Gibbs']
631	Crying Game, The (1992)	Action, Drama, Romance, and War	Neil Jordan	Neil Jordan	Stephen Rea, Jaye Davidson, Forest Whitaker, Miranda Richardson, Adrian Dunbar, Breffni McKenna, Joe Savino, Birdy Sweeney, Andrée Bernard, Jim Broadbent, Ralph Brown, Tony Slattery, Jack Carr, Josephine White, Shar Campbell, Bryan Coleman, Ray De-Haan, and David Crionelly	1992	1h 52min	R	7.3	54K	119	average	A British soldier kidnapped by IRA terrorists soon befriends one of his captors, who then becomes drawn into the soldier's world.	['Action', 'Drama', 'Romance', 'War']	['Neil Jordan']	['Neil Jordan']	['Stephen Rea', 'Jaye Davidson', 'Forest Whitaker', 'Miranda Richardson', 'Adrian Dunbar', 'Breffni McKenna', 'Joe Savino', 'Birdy Sweeney', 'Andrée Bernard', 'Jim Broadbent', 'Ralph Brown', 'Tony Slattery', 'Jack Carr', 'Josephine White', 'Shar Campbell', 'Bryan Coleman', 'Ray De-Haan', 'David Crionelly']
1233	Nénette et Boni (1996)	Drama	Claire Denis	Claire Denis and Jean-Pol Fargeau	Grégoire Colin, Alice Houri, Jacques Nolot, Valeria Bruni Tedeschi, Vincent Gallo, Malek Brahimi, Gérard Meylan, Sébastien Pons, Mounir Aïssa, Christophe Carmona, Djellali ElOuzeri, Alex Descas, Jamila Farah, Agnès Regolo, Pépette, Daniel Isoppo, Jean-Paul Bonnaire, and Laure Milbanck	1996	1h 43min	Not Rated	6.9	1.6K	6	average	A brother and sister reunite after time apart. But the sister is pregnant, which could either bring the siblings together or tear them apart.	['Drama']	['Claire Denis']	['Claire Denis', 'Jean-Pol Fargeau']	['Grégoire Colin', 'Alice Houri', 'Jacques Nolot', 'Valeria Bruni Tedeschi', 'Vincent Gallo', 'Malek Brahimi', 'Gérard Meylan', 'Sébastien Pons', 'Mounir Aïssa', 'Christophe Carmona', 'Djellali ElOuzeri', 'Alex Descas', 'Jamila Farah', 'Agnès Regolo', 'Pépette', 'Daniel Isoppo', 'Jean-Paul Bonnaire', 'Laure Milbanck']
1446	Bye Bye, Love (1995)	Comedy	Sam Weisman	Gary David Goldberg and Brad Hall	Matthew Modine, Randy Quaid, Paul Reiser, Janeane Garofalo, Amy Brenneman, Eliza Dushku, Ed Flanders, Maria Pitillo, Lindsay Crouse, Ross Malinger, Johnny Whitworth, Wendell Pierce, Cameron Boyd, Mae Whitman, Jayne Brook, Dana Wheeler-Nicholson, Amber Benson, and Rob Reiner	1995	1h 46min	PG-13	6.2	6.2K	15	average	A story about the family breakup of three divorced men. The film presented their perspective and it reveals their relationship with their children, ex-wives, girl friends, male friendships, and their identities as divorced men.	['Comedy']	['Sam Weisman']	['Gary David Goldberg', 'Brad Hall']	['Matthew Modine', 'Randy Quaid', 'Paul Reiser', 'Janeane Garofalo', 'Amy Brenneman', 'Eliza Dushku', 'Ed Flanders', 'Maria Pitillo', 'Lindsay Crouse', 'Ross Malinger', 'Johnny Whitworth', 'Wendell Pierce', 'Cameron Boyd', 'Mae Whitman', 'Jayne Brook', 'Dana Wheeler-Nicholson', 'Amber Benson', 'Rob Reiner']
1261	Run of the Country, The (1995)	Drama	Roger Ebert and Gene Siskel	 and 	Roger Ebert and Gene Siskel	unknown	unknown	unknown	unknown	unknown	4	unpopular	"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide."	['Drama']	['Roger Ebert', 'Gene Siskel']	['', '']	['Roger Ebert', 'Gene Siskel']
1411	Barbarella (1968)	Adventure and Sci-Fi	Roger Vadim	Jean-Claude Forest, Terry Southern, and Roger Vadim	Jane Fonda, John Phillip Law, Anita Pallenberg, Milo OShea, Marcel Marceau, Claude Dauphin, Véronique Vendell, Giancarlo Cobelli, Serge Marquand, Nino Musco, Franco Gulà, Catherine Chevallier, Marie Therese Chevallier, Umberto Di Grazia, David Hemmings, Ugo Tognazzi, Honey Autumn, and Silvana Bacci	1968	1h 38min	Approved	5.9	34K	28	average	Barbarella, an astronaut from the 41st century, sets out to find and stop the evil scientist Durand Durand, whose Positronic Ray threatens to bring evil back into the galaxy.	['Adventure', 'Sci-Fi']	['Roger Vadim']	['Jean-Claude Forest', 'Terry Southern', 'Roger Vadim']	['Jane Fonda', 'John Phillip Law', 'Anita Pallenberg', 'Milo OShea', 'Marcel Marceau', 'Claude Dauphin', 'Véronique Vendell', 'Giancarlo Cobelli', 'Serge Marquand', 'Nino Musco', 'Franco Gulà', 'Catherine Chevallier', 'Marie Therese Chevallier', 'Umberto Di Grazia', 'David Hemmings', 'Ugo Tognazzi', 'Honey Autumn', 'Silvana Bacci']
1451	Foreign Correspondent (1940)	Thriller	Alfred Hitchcock	Charles Bennett, Joan Harrison, and James Hilton	Joel McCrea, Laraine Day, Herbert Marshall, George Sanders, Albert Bassermann, Robert Benchley, Edmund Gwenn, Eduardo Ciannelli, Harry Davenport, Martin Kosleck, Frances Carson, Ian Wolfe, Charles Wagenheim, Eddie Conrad, Charles Halton, Barbara Pepper, Emory Parnell, and Roy Gordon	1940	2h	Passed	7.5	20K	15	average	On the eve of World War II, a young American reporter tries to expose enemy agents in London.	['Thriller']	['Alfred Hitchcock']	['Charles Bennett', 'Joan Harrison', 'James Hilton']	['Joel McCrea', 'Laraine Day', 'Herbert Marshall', 'George Sanders', 'Albert Bassermann', 'Robert Benchley', 'Edmund Gwenn', 'Eduardo Ciannelli', 'Harry Davenport', 'Martin Kosleck', 'Frances Carson', 'Ian Wolfe', 'Charles Wagenheim', 'Eddie Conrad', 'Charles Halton', 'Barbara Pepper', 'Emory Parnell', 'Roy Gordon']
85	Ref, The (1994)	Comedy	Ted Demme	Marie Weiss and Richard LaGravenese	Denis Leary, Judy Davis, Kevin Spacey, Robert J. Steinmiller Jr., Glynis Johns, Raymond J. Barry, Richard Bright, Christine Baranski, Adam LeFevre, Phillip Nicoll, Ellie Raab, Bill Raymond, John Scurti, Jim Turner, Herbie Ade, Ron Gabriel, Scott Walker, and Edward Saxon	1994	1h 36min	R	6.9	24K	58	average	A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve.	['Comedy']	['Ted Demme']	['Marie Weiss', 'Richard LaGravenese']	['Denis Leary', 'Judy Davis', 'Kevin Spacey', 'Robert J. Steinmiller Jr.', 'Glynis Johns', 'Raymond J. Barry', 'Richard Bright', 'Christine Baranski', 'Adam LeFevre', 'Phillip Nicoll', 'Ellie Raab', 'Bill Raymond', 'John Scurti', 'Jim Turner', 'Herbie Ade', 'Ron Gabriel', 'Scott Walker', 'Edward Saxon']
1006	Until the End of the World (Bis ans Ende der Welt) (1991)	Drama and Sci-Fi	Wim Wenders	Peter Carey, Wim Wenders, and Solveig Dommartin	William Hurt, Solveig Dommartin, Pietro Falcone, Enzo Turrin, Chick Ortega, Eddy Mitchell, Adelle Lutz, Ernie Dingo, Jean-Charles Dumay, Sam Neill, Ernest Berk, Christine Oesterlein, Rüdiger Vogler, Diogo Dória, Amália Rodrigues, Elena Prudnikova, Jinzhan Zhang, and Naoto Takenaka	1991	2h 38min	R	6.8	9.8K	23	average	In 1999, Claire's life is forever changed after she survives a car crash. She rescues Sam and starts traveling around the world with him. Writer Eugene follows them and writes their story, as a way of recording dreams is being invented.	['Drama', 'Sci-Fi']	['Wim Wenders']	['Peter Carey', 'Wim Wenders', 'Solveig Dommartin']	['William Hurt', 'Solveig Dommartin', 'Pietro Falcone', 'Enzo Turrin', 'Chick Ortega', 'Eddy Mitchell', 'Adelle Lutz', 'Ernie Dingo', 'Jean-Charles Dumay', 'Sam Neill', 'Ernest Berk', 'Christine Oesterlein', 'Rüdiger Vogler', 'Diogo Dória', 'Amália Rodrigues', 'Elena Prudnikova', 'Jinzhan Zhang', 'Naoto Takenaka']
121	Independence Day (ID4) (1996)	Action, Sci-Fi, and War	Roland Emmerich	Dean Devlin and Roland Emmerich	Will Smith, Bill Pullman, Jeff Goldblum, Mary McDonnell, Judd Hirsch, Robert Loggia, Randy Quaid, Margaret Colin, James Rebhorn, Harvey Fierstein, Adam Baldwin, Brent Spiner, James Duval, Vivica A. Fox, Lisa Jakub, Ross Bagley, Mae Whitman, and Bill Smitrovich	1996	2h 25min	PG-13	7.0	550K	429	popular	The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind's best weapon is the will to survive.	['Action', 'Sci-Fi', 'War']	['Roland Emmerich']	['Dean Devlin', 'Roland Emmerich']	['Will Smith', 'Bill Pullman', 'Jeff Goldblum', 'Mary McDonnell', 'Judd Hirsch', 'Robert Loggia', 'Randy Quaid', 'Margaret Colin', 'James Rebhorn', 'Harvey Fierstein', 'Adam Baldwin', 'Brent Spiner', 'James Duval', 'Vivica A. Fox', 'Lisa Jakub', 'Ross Bagley', 'Mae Whitman', 'Bill Smitrovich']
